MANDT,PERNR,ENDDA,BEGDA,NACHN,VORNA,GBDAT,GESCH
100,00001447,99991231,20200101,Mueller,David,19710207,2
100,00001448,99991231,20200101,Weber,Clara,20000414,1
100,00001449,99991231,20200101,Hoffmann,Clara,19890927,1
100,00001450,99991231,20200101,Hoffmann,Greta,19691008,1
100,00001451,99991231,20200101,Schmidt,Jan,19731129,1
100,00001452,99991231,20200101,Fischer,Hans,19701230,1
100,00001453,99991231,20200101,Hoffmann,Felix,19601125,2
100,00001454,99991231,20200101,Fischer,Felix,19860520,1
100,00001455,99991231,20200101,Becker,Ben,19630718,2
100,00001456,99991231,20200101,Hoffmann,Anna,19751102,2
100,00001457,99991231,20200101,Weber,Felix,19660415,1
100,00001458,99991231,20200101,Wagner,David,19620302,1
100,00001459,99991231,20200101,Schmidt,David,19700907,2
100,00001460,99991231,20200101,Meyer,Emma,19800521,2
100,00001461,99991231,20200101,Schneider,Iris,19810428,1
100,00001462,99991231,20200101,Weber,Ben,19910327,1
100,00001463,99991231,20200101,Schulz,Anna,19641006,2
100,00001464,99991231,20200101,Schneider,Ben,19630806,2
100,00001465,99991231,20200101,Schulz,Emma,19850510,1
100,00001466,99991231,20200101,Weber,Iris,19650819,1
100,00001467,99991231,20200101,Schmidt,Clara,19800806,2
100,00001468,99991231,20200101,Hoffmann,Ben,19701005,1
100,00001469,99991231,20200101,Becker,Jan,19801213,2
100,00001470,99991231,20200101,Schulz,David,19751226,1
100,00001471,99991231,20200101,Mueller,Greta,19730717,1
100,00001472,99991231,20200101,Schulz,Emma,19940714,1
100,00001473,99991231,20200101,Weber,Hans,19720202,1
100,00001474,99991231,20200101,Fischer,Emma,19931228,2
100,00001475,99991231,20200101,Hoffmann,Ben,19891224,2
100,00001476,99991231,20200101,Fischer,Anna,19820624,1
100,00001477,99991231,20200101,Schulz,Anna,19770521,2
100,00001478,99991231,20200101,Schmidt,Anna,19610304,1
100,00001479,99991231,20200101,Schulz,Ben,19950727,2
100,00001480,99991231,20200101,Wagner,Greta,19860108,1
100,00001481,99991231,20200101,Becker,David,19850219,1
100,00001482,99991231,20200101,Mueller,Anna,19600219,1
100,00001483,99991231,20200101,Meyer,Hans,19621125,2
100,00001484,99991231,20200101,Schmidt,Emma,19871114,2
100,00001485,99991231,20200101,Weber,Anna,19720503,1
100,00001486,99991231,20200101,Mueller,Iris,19800405,2
100,00001487,99991231,20200101,Hoffmann,Ben,19671230,1
100,00001488,99991231,20200101,Weber,Emma,19680317,2
100,00001489,99991231,20200101,Becker,Clara,19780628,2
100,00001490,99991231,20200101,Schulz,Anna,19810329,2
100,00001491,99991231,20200101,Schulz,Hans,19980301,1
100,00001492,99991231,20200101,Becker,Iris,19920511,2
100,00001493,99991231,20200101,Mueller,Ben,19870615,1
100,00001494,99991231,20200101,Schulz,Greta,19750511,1
100,00001495,99991231,20200101,Becker,Clara,19740328,1
100,00001496,99991231,20200101,Schmidt,Greta,19811110,2
100,00001497,99991231,20200101,Schulz,Clara,19980531,2
100,00001498,99991231,20200101,Schulz,David,19600815,2
100,00001499,99991231,20200101,Wagner,Ben,19621122,2
100,00001500,99991231,20200101,Schulz,Anna,19690408,1
100,00001501,99991231,20200101,Meyer,Jan,19921204,1
100,00001502,99991231,20200101,Weber,Ben,19961127,2
100,00001503,99991231,20200101,Weber,Emma,19650528,1
100,00001504,99991231,20200101,Wagner,Jan,19920303,1
100,00001505,99991231,20200101,Fischer,Hans,19981116,2
100,00001506,99991231,20200101,Schmidt,David,19810213,2
100,00001507,99991231,20200101,Becker,Felix,19940628,2
100,00001508,99991231,20200101,Mueller,Felix,19931228,2
100,00001509,99991231,20200101,Wagner,Felix,19761228,2
100,00001510,99991231,20200101,Meyer,Felix,19880505,1
100,00001511,99991231,20200101,Mueller,Clara,19671215,2
100,00001512,99991231,20200101,Schulz,Felix,19860622,1
100,00001513,99991231,20200101,Wagner,Anna,19890210,1
100,00001514,99991231,20200101,Mueller,Anna,19810614,2
100,00001515,99991231,20200101,Mueller,Felix,19950605,2
100,00001516,99991231,20200101,Meyer,Ben,19751213,1
100,00001517,99991231,20200101,Weber,Ben,19650523,1
100,00001518,99991231,20200101,Weber,Felix,19860127,1
100,00001519,99991231,20200101,Hoffmann,Ben,19790719,2
100,00001520,99991231,20200101,Wagner,Hans,19800920,1
100,00001521,99991231,20200101,Fischer,Iris,19871202,2
100,00001522,99991231,20200101,Becker,Jan,19850622,2
100,00001523,99991231,20200101,Becker,Iris,19800527,1
100,00001524,99991231,20200101,Schmidt,Emma,19900624,2
100,00001525,99991231,20200101,Becker,Jan,19891001,1
100,00001526,99991231,20200101,Meyer,Anna,19631122,1
100,00001527,99991231,20200101,Schmidt,Hans,19870905,2
100,00001528,99991231,20200101,Mueller,Hans,19800710,1
100,00001529,99991231,20200101,Hoffmann,Ben,19830424,2
100,00001530,99991231,20200101,Meyer,David,19870218,1
100,00001531,99991231,20200101,Schneider,Felix,19950629,2
100,00001532,99991231,20200101,Schneider,Hans,19890108,2
100,00001533,99991231,20200101,Becker,Anna,19930303,1
100,00001534,99991231,20200101,Meyer,Emma,19740417,2
100,00001535,99991231,20200101,Fischer,Iris,19631031,1
100,00001536,99991231,20200101,Schneider,Hans,19660503,1
100,00001537,99991231,20200101,Hoffmann,Iris,19731024,2
100,00001538,99991231,20200101,Schmidt,Hans,19890414,1
100,00001539,99991231,20200101,Weber,Iris,19760928,2
100,00001540,99991231,20200101,Weber,Iris,19780430,2
100,00001541,99991231,20200101,Meyer,Clara,19801123,2
100,00001542,99991231,20200101,Becker,Greta,19960811,1
100,00001543,99991231,20200101,Weber,Anna,19680731,1
100,00001544,99991231,20200101,Schulz,Anna,19720226,1
100,00001545,99991231,20200101,Wagner,Hans,19780309,2
100,00001546,99991231,20200101,Meyer,Anna,19920720,2
100,00001547,99991231,20200101,Hoffmann,Jan,19660417,1
100,00001548,99991231,20200101,Schulz,Anna,19630416,1
100,00001549,99991231,20200101,Schulz,David,19791006,2
100,00001550,99991231,20200101,Wagner,Emma,19911204,2
100,00001551,99991231,20200101,Mueller,Felix,19661106,1
100,00001552,99991231,20200101,Weber,Greta,19781118,2
100,00001553,99991231,20200101,Hoffmann,Jan,19980116,2
100,00001554,99991231,20200101,Schneider,David,19630319,1
100,00001555,99991231,20200101,Schneider,Iris,19690928,1
100,00001556,99991231,20200101,Becker,David,19671103,2
100,00001557,99991231,20200101,Becker,Jan,19660717,2
100,00001558,99991231,20200101,Schmidt,Emma,19720612,2
100,00001559,99991231,20200101,Schmidt,Iris,19750202,2
100,00001560,99991231,20200101,Schmidt,Ben,19770528,1
100,00001561,99991231,20200101,Schmidt,Clara,19980801,1
100,00001562,99991231,20200101,Hoffmann,Iris,19931230,1
100,00001563,99991231,20200101,Becker,Greta,19691128,2
100,00001564,99991231,20200101,Wagner,Felix,19861025,1
100,00001565,99991231,20200101,Meyer,Emma,19760327,2
100,00001566,99991231,20200101,Becker,Emma,19950506,1
100,00001567,99991231,20200101,Schmidt,Felix,19990315,1
100,00001568,99991231,20200101,Meyer,Hans,19640817,2
100,00001569,99991231,20200101,Hoffmann,Anna,19660311,2
100,00001570,99991231,20200101,Becker,Ben,19840319,1
100,00001571,99991231,20200101,Fischer,Emma,19781015,1
100,00001572,99991231,20200101,Schulz,Iris,19930824,1
100,00001573,99991231,20200101,Fischer,Clara,19630316,2
100,00001574,99991231,20200101,Schneider,Greta,19761128,2
100,00001575,99991231,20200101,Becker,Greta,19830806,2
100,00001576,99991231,20200101,Schmidt,Jan,19610327,2
100,00001577,99991231,20200101,Wagner,Hans,19871117,2
100,00001578,99991231,20200101,Schneider,Iris,19621219,1
100,00001579,99991231,20200101,Wagner,Emma,19900611,2
100,00001580,99991231,20200101,Hoffmann,Ben,19670914,2
100,00001581,99991231,20200101,Hoffmann,Clara,19860914,1
100,00001582,99991231,20200101,Weber,Anna,19940812,2
100,00001583,99991231,20200101,Weber,Emma,19640903,2
100,00001584,99991231,20200101,Schneider,David,19870106,1
100,00001585,99991231,20200101,Hoffmann,Anna,19860720,1
100,00001586,99991231,20200101,Mueller,Clara,19840807,1
100,00001587,99991231,20200101,Hoffmann,Hans,19931026,1
100,00001588,99991231,20200101,Becker,Ben,19960106,1
100,00001589,99991231,20200101,Meyer,Jan,19810925,2
100,00001590,99991231,20200101,Fischer,Hans,20000116,1
100,00001591,99991231,20200101,Schulz,Hans,19760726,1
100,00001592,99991231,20200101,Weber,Emma,19990910,2
100,00001593,99991231,20200101,Schneider,Felix,19791111,2
100,00001594,99991231,20200101,Fischer,Emma,19790503,2
100,00001595,99991231,20200101,Schmidt,Anna,19740601,1
100,00001596,99991231,20200101,Fischer,Jan,19680710,2
100,00001597,99991231,20200101,Mueller,Hans,19800204,1
100,00001598,99991231,20200101,Hoffmann,Hans,19931017,1
100,00001599,99991231,20200101,Schulz,Anna,19640119,1
100,00001600,99991231,20200101,Mueller,Jan,19850130,2
100,00001601,99991231,20200101,Wagner,Anna,19790921,1
100,00001602,99991231,20200101,Fischer,Felix,19970427,2
100,00001603,99991231,20200101,Becker,Greta,19800316,2
100,00001604,99991231,20200101,Becker,Iris,19780913,2
100,00001605,99991231,20200101,Schneider,David,19850404,2
100,00001606,99991231,20200101,Hoffmann,Anna,19671229,1
100,00001607,99991231,20200101,Schneider,Jan,19870703,2
100,00001608,99991231,20200101,Meyer,Clara,19810621,1
100,00001609,99991231,20200101,Mueller,Iris,19700731,2
100,00001610,99991231,20200101,Schmidt,Ben,19940713,2
100,00001611,99991231,20200101,Weber,Ben,19871028,1
100,00001612,99991231,20200101,Becker,Greta,19770523,1
100,00001613,99991231,20200101,Weber,Greta,19980130,2
100,00001614,99991231,20200101,Becker,David,19670529,2
100,00001615,99991231,20200101,Mueller,Hans,19970705,2
100,00001616,99991231,20200101,Schmidt,Emma,19770607,1
100,00001617,99991231,20200101,Meyer,Iris,19760514,1
100,00001618,99991231,20200101,Meyer,Iris,19731019,2
100,00001619,99991231,20200101,Schulz,David,19811229,2
100,00001620,99991231,20200101,Fischer,Ben,19611006,2
100,00001621,99991231,20200101,Wagner,Jan,19840120,2
100,00001622,99991231,20200101,Mueller,Emma,19870523,2
100,00001623,99991231,20200101,Becker,Ben,19611101,1
100,00001624,99991231,20200101,Meyer,Greta,19790603,1
100,00001625,99991231,20200101,Hoffmann,Jan,19751201,1
100,00001626,99991231,20200101,Schulz,Anna,19600303,2
100,00001627,99991231,20200101,Weber,Ben,19800927,2
100,00001628,99991231,20200101,Meyer,Ben,19970104,1
100,00001629,99991231,20200101,Meyer,Ben,19891212,1
100,00001630,99991231,20200101,Hoffmann,Ben,19830113,2
100,00001631,99991231,20200101,Fischer,Clara,19820907,2
100,00001632,99991231,20200101,Weber,Anna,19980327,1
100,00001633,99991231,20200101,Schneider,Ben,20000720,2
100,00001634,99991231,20200101,Becker,Emma,19620909,1
100,00001635,99991231,20200101,Schneider,Greta,19661231,2
100,00001636,99991231,20200101,Schulz,Emma,19870825,2
100,00001637,99991231,20200101,Hoffmann,Anna,20000117,1
100,00001638,99991231,20200101,Hoffmann,Ben,19671118,2
100,00001639,99991231,20200101,Weber,Jan,19860207,1
100,00001640,99991231,20200101,Hoffmann,Felix,19661007,1
100,00001641,99991231,20200101,Schmidt,Hans,19990929,1
100,00001642,99991231,20200101,Weber,Ben,19670319,2
100,00001643,99991231,20200101,Fischer,Ben,19720402,1
100,00001644,99991231,20200101,Becker,Emma,19661202,1
100,00001645,99991231,20200101,Hoffmann,Jan,19930505,1
100,00001646,99991231,20200101,Mueller,Greta,19630905,2
100,00001647,99991231,20200101,Fischer,Ben,19600730,1
100,00001648,99991231,20200101,Fischer,Clara,19830308,1
100,00001649,99991231,20200101,Weber,Hans,19830709,1
100,00001650,99991231,20200101,Weber,Hans,19900504,1
100,00001651,99991231,20200101,Schmidt,Ben,19870112,1
100,00001652,99991231,20200101,Hoffmann,Greta,19780127,1
100,00001653,99991231,20200101,Schneider,Clara,19601202,2
100,00001654,99991231,20200101,Weber,David,19911017,2
100,00001655,99991231,20200101,Becker,Jan,19970307,1
100,00001656,99991231,20200101,Weber,Clara,19730203,2
100,00001657,99991231,20200101,Meyer,David,19650205,1
100,00001658,99991231,20200101,Meyer,David,19760823,1
100,00001659,99991231,20200101,Schneider,Iris,19760517,1
100,00001660,99991231,20200101,Schneider,Hans,19681128,2
100,00001661,99991231,20200101,Meyer,Hans,19841219,2
100,00001662,99991231,20200101,Weber,Jan,19610320,2
100,00001663,99991231,20200101,Schneider,Greta,19720526,2
100,00001664,99991231,20200101,Mueller,Emma,19980122,1
100,00001665,99991231,20200101,Schulz,Clara,19630826,2
100,00001666,99991231,20200101,Fischer,Hans,19600411,1
100,00001667,99991231,20200101,Mueller,Iris,19901105,2
100,00001668,99991231,20200101,Wagner,Jan,19630225,1
100,00001669,99991231,20200101,Schneider,Jan,19690816,1
100,00001670,99991231,20200101,Schmidt,Felix,19870405,1
100,00001671,99991231,20200101,Meyer,Ben,19880602,2
100,00001672,99991231,20200101,Schmidt,Greta,19980528,1
100,00001673,99991231,20200101,Hoffmann,Ben,19820527,2
100,00001674,99991231,20200101,Meyer,Felix,19780916,1
100,00001675,99991231,20200101,Mueller,Hans,19661206,1
100,00001676,99991231,20200101,Becker,David,19650131,1
100,00001677,99991231,20200101,Schneider,Hans,19880411,1
100,00001678,99991231,20200101,Schneider,Iris,19901221,2
100,00001679,99991231,20200101,Wagner,Felix,19880108,2
100,00001680,99991231,20200101,Wagner,Ben,19690428,1
100,00001681,99991231,20200101,Weber,Hans,19860925,1
100,00001682,99991231,20200101,Wagner,Greta,19950813,2
100,00001683,99991231,20200101,Schneider,Anna,19810505,2
100,00001684,99991231,20200101,Schmidt,Iris,19640711,2
100,00001685,99991231,20200101,Weber,Felix,19850419,1
100,00001686,99991231,20200101,Wagner,Anna,19921103,1
100,00001687,99991231,20200101,Meyer,Felix,19740825,2
100,00001688,99991231,20200101,Schmidt,David,19620313,2
100,00001689,99991231,20200101,Schmidt,Clara,19981105,2
100,00001690,99991231,20200101,Wagner,Felix,19990904,1
100,00001691,99991231,20200101,Schulz,Jan,19740603,2
100,00001692,99991231,20200101,Hoffmann,Ben,19821227,2
100,00001693,99991231,20200101,Hoffmann,Hans,19950909,1
100,00001694,99991231,20200101,Becker,Greta,19680409,1
100,00001695,99991231,20200101,Mueller,Greta,19770308,1
100,00001696,99991231,20200101,Mueller,Jan,19961022,1
100,00001697,99991231,20200101,Wagner,Jan,19640226,2
100,00001698,99991231,20200101,Weber,Clara,19700620,2
100,00001699,99991231,20200101,Hoffmann,Felix,20000208,1
100,00001700,99991231,20200101,Wagner,Hans,19850714,1
100,00001701,99991231,20200101,Schulz,Emma,19761005,2
100,00001702,99991231,20200101,Weber,Jan,19790201,1
100,00001703,99991231,20200101,Schulz,Felix,19671217,1
100,00001704,99991231,20200101,Mueller,Clara,19791029,1
100,00001705,99991231,20200101,Hoffmann,Felix,19770205,1
100,00001706,99991231,20200101,Schmidt,David,19620726,2
100,00001707,99991231,20200101,Schulz,Clara,20000318,1
100,00001708,99991231,20200101,Fischer,David,19940616,2
100,00001709,99991231,20200101,Hoffmann,Hans,19770125,1
100,00001710,99991231,20200101,Schmidt,Clara,19630107,1
100,00001711,99991231,20200101,Mueller,Hans,19770329,1
100,00001712,99991231,20200101,Schulz,Hans,19910209,2
100,00001713,99991231,20200101,Weber,Felix,19700824,1
100,00001714,99991231,20200101,Weber,Ben,19820811,2
100,00001715,99991231,20200101,Mueller,Hans,19880222,1
100,00001716,99991231,20200101,Schulz,Clara,19700916,2
100,00001717,99991231,20200101,Schulz,Hans,19631025,1
100,00001718,99991231,20200101,Schulz,Clara,19900313,2
100,00001719,99991231,20200101,Weber,Anna,19940913,1
100,00001720,99991231,20200101,Wagner,Anna,20000724,2
100,00001721,99991231,20200101,Fischer,Clara,19931125,2
100,00001722,99991231,20200101,Schulz,Felix,19720109,1
100,00001723,99991231,20200101,Schmidt,Hans,19860909,1
100,00001724,99991231,20200101,Becker,Clara,19931208,2
100,00001725,99991231,20200101,Schmidt,Felix,19901021,2
100,00001726,99991231,20200101,Fischer,Emma,19730428,1
100,00001727,99991231,20200101,Becker,David,19630415,2
100,00001728,99991231,20200101,Mueller,Jan,19890116,1
100,00001729,99991231,20200101,Meyer,Jan,19821027,1
100,00001730,99991231,20200101,Wagner,Emma,19620907,1
100,00001731,99991231,20200101,Fischer,David,19780102,1
100,00001732,99991231,20200101,Schmidt,Clara,19790907,2
100,00001733,99991231,20200101,Becker,Anna,19880605,2
100,00001734,99991231,20200101,Becker,Anna,19671216,1
100,00001735,99991231,20200101,Meyer,Iris,19840707,2
100,00001736,99991231,20200101,Fischer,Felix,19650511,2
100,00001737,99991231,20200101,Wagner,Iris,19630902,2
100,00001738,99991231,20200101,Fischer,Clara,19861207,1
100,00001739,99991231,20200101,Schmidt,Anna,19670705,2
100,00001740,99991231,20200101,Fischer,Hans,19610208,2
100,00001741,99991231,20200101,Weber,Felix,19980225,1
100,00001742,99991231,20200101,Meyer,Emma,19780130,2
100,00001743,99991231,20200101,Hoffmann,Anna,19711123,1
100,00001744,99991231,20200101,Fischer,Jan,19970407,1
100,00001745,99991231,20200101,Schneider,Greta,19660329,2
100,00001746,99991231,20200101,Becker,Ben,19930320,1
100,00001747,99991231,20200101,Schulz,Ben,19960929,2
100,00001748,99991231,20200101,Meyer,Hans,19730730,2
100,00001749,99991231,20200101,Fischer,Emma,19930528,2
100,00001750,99991231,20200101,Becker,Clara,19610919,2
100,00001751,99991231,20200101,Weber,Emma,19830615,1
100,00001752,99991231,20200101,Schulz,Greta,19620802,2
100,00001753,99991231,20200101,Weber,David,19710131,2
100,00001754,99991231,20200101,Wagner,David,19860508,2
100,00001755,99991231,20200101,Meyer,Jan,19860509,2
100,00001756,99991231,20200101,Weber,Anna,19680501,2
100,00001757,99991231,20200101,Becker,Ben,19830813,2
100,00001758,99991231,20200101,Mueller,Ben,19890728,1
100,00001759,99991231,20200101,Fischer,Iris,19861211,1
100,00001760,99991231,20200101,Weber,Hans,19920521,2
100,00001761,99991231,20200101,Meyer,Jan,19880717,1
100,00001762,99991231,20200101,Schmidt,Jan,19770128,2
100,00001763,99991231,20200101,Becker,Felix,19950920,1
100,00001764,99991231,20200101,Wagner,Iris,19690321,1
100,00001765,99991231,20200101,Hoffmann,Clara,19710216,2
100,00001766,99991231,20200101,Weber,Ben,19770105,2
100,00001767,99991231,20200101,Mueller,Hans,19711217,1
100,00001768,99991231,20200101,Schmidt,Hans,19630329,1
100,00001769,99991231,20200101,Fischer,Greta,19820326,2
100,00001770,99991231,20200101,Schulz,Iris,19600416,1
100,00001771,99991231,20200101,Mueller,Felix,20000109,1
100,00001772,99991231,20200101,Fischer,Ben,19920627,1
100,00001773,99991231,20200101,Weber,Hans,19601126,1
100,00001774,99991231,20200101,Schulz,Jan,19770603,2
100,00001775,99991231,20200101,Mueller,Greta,19900815,2
100,00001776,99991231,20200101,Fischer,Anna,19821219,2
100,00001777,99991231,20200101,Schneider,Ben,19910929,2
100,00001778,99991231,20200101,Schneider,Iris,19650228,2
100,00001779,99991231,20200101,Wagner,Hans,19691210,2
100,00001780,99991231,20200101,Meyer,Jan,19710809,1
100,00001781,99991231,20200101,Weber,Ben,19930711,1
100,00001782,99991231,20200101,Mueller,David,19850404,2
100,00001783,99991231,20200101,Fischer,Emma,19870829,1
100,00001784,99991231,20200101,Schulz,Greta,19860627,1
100,00001785,99991231,20200101,Fischer,Felix,19970125,2
100,00001786,99991231,20200101,Meyer,David,19910527,2
100,00001787,99991231,20200101,Becker,Anna,19880506,2
100,00001788,99991231,20200101,Weber,Ben,19781220,2
100,00001789,99991231,20200101,Hoffmann,Jan,19681014,1
100,00001790,99991231,20200101,Wagner,Felix,19850307,2
100,00001791,99991231,20200101,Mueller,Ben,19710116,2
100,00001792,99991231,20200101,Fischer,David,19840506,1
100,00001793,99991231,20200101,Meyer,Iris,19890701,2
100,00001794,99991231,20200101,Wagner,Emma,19600125,2
100,00001795,99991231,20200101,Schulz,Ben,19860402,2
100,00001796,99991231,20200101,Becker,David,19770823,1
100,00001797,99991231,20200101,Hoffmann,Iris,19690502,1
100,00001798,99991231,20200101,Schmidt,Felix,19771224,1
100,00001799,99991231,20200101,Wagner,Iris,19841102,2
100,00001800,99991231,20200101,Schneider,Ben,19900916,1
100,00001801,99991231,20200101,Schneider,David,20001228,1
100,00001802,99991231,20200101,Schulz,Greta,19920920,1
100,00001803,99991231,20200101,Mueller,Hans,19710725,1
100,00001804,99991231,20200101,Schneider,Jan,19840831,1
100,00001805,99991231,20200101,Weber,Greta,19670510,1
100,00001806,99991231,20200101,Schneider,Iris,19780327,1
100,00001807,99991231,20200101,Fischer,Hans,19811129,1
100,00001808,99991231,20200101,Wagner,Iris,19880814,1
100,00001809,99991231,20200101,Schmidt,Emma,19880715,1
100,00001810,99991231,20200101,Weber,Hans,19951023,2
100,00001811,99991231,20200101,Schulz,David,19801106,2
100,00001812,99991231,20200101,Schulz,Jan,19671018,2
100,00001813,99991231,20200101,Schmidt,David,19800830,2
100,00001814,99991231,20200101,Weber,Greta,19800524,2
100,00001815,99991231,20200101,Mueller,David,19730820,1
100,00001816,99991231,20200101,Mueller,Greta,19601224,2
100,00001817,99991231,20200101,Wagner,Jan,19890129,1
100,00001818,99991231,20200101,Becker,Anna,19800202,1
100,00001819,99991231,20200101,Mueller,Anna,19930607,2
100,00001820,99991231,20200101,Becker,Jan,19820718,2
100,00001821,99991231,20200101,Schulz,Iris,19770223,1
100,00001822,99991231,20200101,Schulz,Emma,19750915,1
100,00001823,99991231,20200101,Wagner,Emma,19921011,1
100,00001824,99991231,20200101,Mueller,Iris,19661229,2
100,00001825,99991231,20200101,Hoffmann,Felix,19670514,2
100,00001826,99991231,20200101,Schulz,Emma,19990805,2
100,00001827,99991231,20200101,Schmidt,Ben,19900425,2
100,00001828,99991231,20200101,Wagner,Felix,19910727,2
100,00001829,99991231,20200101,Schmidt,Ben,19860821,1
100,00001830,99991231,20200101,Meyer,Ben,19720624,2
100,00001831,99991231,20200101,Schulz,Ben,19931126,1
100,00001832,99991231,20200101,Hoffmann,David,19740215,1
100,00001833,99991231,20200101,Schmidt,Emma,19790525,2
100,00001834,99991231,20200101,Wagner,Anna,19671016,2
100,00001835,99991231,20200101,Weber,David,19740409,1
100,00001836,99991231,20200101,Meyer,David,19851201,2
100,00001837,99991231,20200101,Hoffmann,Iris,19931027,2
100,00001838,99991231,20200101,Schmidt,David,19620411,1
100,00001839,99991231,20200101,Schmidt,Felix,19650309,1
100,00001840,99991231,20200101,Wagner,Ben,19910524,2
100,00001841,99991231,20200101,Schneider,Jan,19920531,1
100,00001842,99991231,20200101,Mueller,Greta,19971011,2
100,00001843,99991231,20200101,Becker,Clara,19630715,1
100,00001844,99991231,20200101,Becker,David,19631023,2
100,00001845,99991231,20200101,Fischer,Hans,19990112,2
100,00001846,99991231,20200101,Wagner,Jan,19630108,2
100,00001847,99991231,20200101,Mueller,Clara,19600504,1
100,00001848,99991231,20200101,Schneider,David,19810627,1
100,00001849,99991231,20200101,Schneider,Greta,19630611,1
100,00001850,99991231,20200101,Weber,Iris,19780514,1
100,00001851,99991231,20200101,Fischer,Iris,19880715,1
100,00001852,99991231,20200101,Wagner,Felix,19670307,1
100,00001853,99991231,20200101,Schmidt,Jan,19940122,1
100,00001854,99991231,20200101,Hoffmann,David,19920430,1
100,00001855,99991231,20200101,Becker,David,19660506,1
100,00001856,99991231,20200101,Weber,Anna,19720905,2
100,00001857,99991231,20200101,Becker,Emma,19730813,2
100,00001858,99991231,20200101,Fischer,Hans,19670806,2
100,00001859,99991231,20200101,Schneider,Greta,19620730,2
100,00001860,99991231,20200101,Becker,Felix,19850824,2
100,00001861,99991231,20200101,Schmidt,Ben,19950808,2
100,00001862,99991231,20200101,Hoffmann,Felix,19640118,1
100,00001863,99991231,20200101,Schmidt,Emma,19900323,1
100,00001864,99991231,20200101,Becker,Emma,19931128,1
100,00001865,99991231,20200101,Schneider,Felix,19801213,2
100,00001866,99991231,20200101,Schneider,Jan,19720909,1
100,00001867,99991231,20200101,Meyer,Hans,19930522,1
100,00001868,99991231,20200101,Becker,David,19730925,1
100,00001869,99991231,20200101,Hoffmann,Iris,19760426,1
100,00001870,99991231,20200101,Mueller,Hans,19790506,1
100,00001871,99991231,20200101,Schneider,Felix,19690104,1
100,00001872,99991231,20200101,Becker,Clara,19940328,2
100,00001873,99991231,20200101,Wagner,Emma,19950106,2
100,00001874,99991231,20200101,Fischer,Clara,19940121,1
100,00001875,99991231,20200101,Schulz,David,19800730,2
100,00001876,99991231,20200101,Fischer,Anna,19901221,2
100,00001877,99991231,20200101,Schneider,David,19781223,2
100,00001878,99991231,20200101,Meyer,Hans,19641017,2
100,00001879,99991231,20200101,Mueller,Iris,19920806,2
100,00001880,99991231,20200101,Schmidt,Jan,19691223,1
100,00001881,99991231,20200101,Weber,Greta,19681022,2
100,00001882,99991231,20200101,Fischer,Emma,19990401,2
100,00001883,99991231,20200101,Hoffmann,Greta,19660212,2
100,00001884,99991231,20200101,Mueller,David,19621225,2
100,00001885,99991231,20200101,Mueller,David,19790807,2
100,00001886,99991231,20200101,Weber,Clara,19750825,2
100,00001887,99991231,20200101,Schneider,Clara,19750604,1
100,00001888,99991231,20200101,Fischer,Jan,19911206,1
100,00001889,99991231,20200101,Becker,Iris,19870916,1
100,00001890,99991231,20200101,Mueller,David,19900919,2
100,00001891,99991231,20200101,Mueller,David,19811006,2
100,00001892,99991231,20200101,Mueller,Hans,19990722,2
100,00001893,99991231,20200101,Fischer,Anna,19760905,2
100,00001894,99991231,20200101,Mueller,Anna,19970610,1
100,00001895,99991231,20200101,Schulz,Clara,19750925,2
100,00001896,99991231,20200101,Weber,Felix,19850127,2
100,00001897,99991231,20200101,Hoffmann,Ben,19720513,2
100,00001898,99991231,20200101,Hoffmann,Jan,19770611,1
100,00001899,99991231,20200101,Schneider,Iris,19980704,1
100,00001900,99991231,20200101,Wagner,Jan,19700508,2
100,00001901,99991231,20200101,Mueller,Felix,20001007,1
100,00001902,99991231,20200101,Wagner,Anna,19860322,2
100,00001903,99991231,20200101,Hoffmann,Clara,19840802,2
100,00001904,99991231,20200101,Weber,Hans,19620112,1
100,00001905,99991231,20200101,Becker,Jan,19840323,2
100,00001906,99991231,20200101,Wagner,Ben,19961025,1
100,00001907,99991231,20200101,Schneider,Iris,19820428,2
100,00001908,99991231,20200101,Becker,Ben,19911011,1
100,00001909,99991231,20200101,Mueller,Anna,19620912,2
100,00001910,99991231,20200101,Fischer,Ben,19620312,1
100,00001911,99991231,20200101,Schulz,David,19910505,1
100,00001912,99991231,20200101,Schmidt,Jan,19761107,1
100,00001913,99991231,20200101,Wagner,David,19650818,1
100,00001914,99991231,20200101,Schulz,Jan,19730630,1
100,00001915,99991231,20200101,Becker,Emma,19980110,2
100,00001916,99991231,20200101,Mueller,Iris,20000424,2
100,00001917,99991231,20200101,Fischer,Emma,19971025,1
100,00001918,99991231,20200101,Fischer,Felix,19811011,2
100,00001919,99991231,20200101,Weber,Greta,19670412,2
100,00001920,99991231,20200101,Wagner,David,19711211,2
100,00001921,99991231,20200101,Mueller,Iris,19761020,1
100,00001922,99991231,20200101,Weber,Hans,19981027,1
100,00001923,99991231,20200101,Schulz,Greta,19850914,2
100,00001924,99991231,20200101,Schulz,Felix,19880721,2
100,00001925,99991231,20200101,Schmidt,Emma,19910210,1
100,00001926,99991231,20200101,Schneider,Anna,20000907,2
100,00001927,99991231,20200101,Becker,Felix,19750501,1
100,00001928,99991231,20200101,Wagner,Felix,19790126,1
100,00001929,99991231,20200101,Wagner,Hans,19600521,2
